customer_name,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,has_loyalty_card
Douglas Perez,0.0,,0.0,5.0,13908.0,83.0,10.0,1335.0,460.0,184.0,343.0,17.0,2157.0,2008.0,838.0,115.0,0.2106583145963702,2015.0,38.77040169773704,-9.18456066349767,60.0,0,,21333.0,0
Jessica Hurst,0.0,1.0,1.0,2.0,30267.0,1909.0,8.0,893.0,392.0,98.0,619.0,468.0,316.0,39.0,486.0,142.0,0.1261033766757483,2015.0,38.7354113241242,-9.161707052073274,70.0,1,1.0,35487.0,0
Francisca Birdwell,0.0,1.0,0.0,6.0,26716.0,5901.0,11.0,1198.0,172.0,790.0,1273.0,1206.0,1162.0,291.0,187.0,342.0,0.3405682941362685,2012.0,38.72876789987334,-9.168216667645437,68.0,1,1.0,38896.0,0
Leslie Park,1.0,1.0,3.0,2.0,23030.0,797.0,16.0,45.0,555.0,524.0,613.0,776.0,284.0,488.0,631.0,23.0,0.2309070293009523,2013.0,38.76936071236401,-9.13828087351773,80.0,1,2.0,27743.0,0
Ryan Mckenzie,1.0,0.0,1.0,5.0,12924.0,421.0,13.0,,122.0,141.0,900.0,271.0,363.0,278.0,172.0,71.0,0.4911061200324882,2015.0,38.728642353218994,-9.172871949702657,73.0,0,1.0,15592.0,1
John Golish,0.0,1.0,0.0,1.0,34545.0,351.0,7.0,514.0,364.0,8.0,598.0,496.0,813.0,88.0,553.0,142.0,0.2383436654797043,2015.0,38.74733878662456,-9.155324793236655,58.0,0,1.0,38330.0,0
Victoria Helsel,1.0,0.0,1.0,2.0,18665.0,1808.0,15.0,1874.0,472.0,425.0,37.0,3.0,823.0,236.0,348.0,97.0,0.1375556608323835,2015.0,38.76170585939741,-9.194003116074107,83.0,1,1.0,24691.0,0
Susan Kenan,1.0,1.0,1.0,1.0,1229.0,14806.0,21.0,101.0,425.0,479.0,1051.0,709.0,366.0,1552.0,120.0,58.0,,2020.0,38.719739073873,-9.170472731187742,71.0,1,2.0,20838.0,0
Daniel Outman,0.0,0.0,1.0,5.0,8229.0,240.0,14.0,670.0,253.0,114.0,785.0,188.0,639.0,82.0,324.0,58.0,0.4250095573969493,2011.0,38.767227801836384,-9.161178221724246,47.0,0,0.0,11524.0,1
Ernest Hufton,1.0,1.0,1.0,3.0,7063.0,2810.0,8.0,1923.0,508.0,484.0,580.0,484.0,669.0,160.0,287.0,29.0,0.1321742599738723,2010.0,38.74797651716529,-9.170879279591116,58.0,0,2.0,14968.0,0
Anna Whitenack,2.0,1.0,2.0,1.0,9340.0,1136.0,11.0,160.0,222.0,498.0,687.0,392.0,130.0,86.0,255.0,55.0,0.8882424936611756,2015.0,38.74702240858968,-9.156862651795928,28.0,1,3.0,12906.0,0
Mamie Salyards,1.0,1.0,1.0,3.0,10899.0,1460.0,23.0,2125.0,403.0,293.0,46.0,45.0,408.0,234.0,333.0,66.0,0.1897127709900249,2013.0,38.77462373858586,-9.143827672790051,67.0,1,2.0,16246.0,0
Donnie Aguilar,0.0,0.0,,1.0,11378.0,11793.0,21.0,271.0,532.0,588.0,1141.0,756.0,559.0,1839.0,499.0,120.0,0.2645714858128477,2016.0,38.74928602410247,-9.172158970946082,47.0,0,0.0,29356.0,0
Joan Krizan,4.0,3.0,2.0,3.0,7816.0,,10.0,1188.0,459.0,1883.0,1968.0,2417.0,898.0,387.0,438.0,264.0,,2021.0,38.77054972522806,-9.157753906385222,46.0,1,7.0,17454.0,0
Mary Shelby,1.0,1.0,0.0,2.0,6581.0,18410.0,18.0,847.0,1073.0,697.0,844.0,378.0,300.0,814.0,274.0,407.0,0.581363572205801,2014.0,38.78675059028801,-9.1437538587618,35.0,1,2.0,30218.0,0
Susan Burnett,1.0,1.0,1.0,3.0,24595.0,5526.0,8.0,199.0,878.0,648.0,678.0,768.0,1624.0,364.0,371.0,343.0,0.3483989526072018,2015.0,38.71266207903861,-9.17754717226576,52.0,1,2.0,35651.0,1
Christine Moore,0.0,1.0,1.0,6.0,5483.0,389.0,11.0,321.0,180.0,139.0,955.0,,775.0,43.0,270.0,93.0,0.0366648828125849,2025.0,38.78089084958479,-9.16667076583611,28.0,1,1.0,8555.0,1
Jan Edwards,1.0,1.0,2.0,3.0,7141.0,4953.0,11.0,2021.0,286.0,458.0,40.0,16.0,597.0,1690.0,184.0,85.0,0.124488976203996,2011.0,38.71815499068447,-9.169379325429489,85.0,0,2.0,17386.0,0
Lacey Coronado,0.0,1.0,0.0,1.0,16845.0,800.0,8.0,280.0,377.0,169.0,664.0,912.0,450.0,112.0,583.0,112.0,0.1503030091588709,2016.0,38.75006764611658,-9.142721679305504,38.0,1,1.0,21192.0,0
Sergio Choy,2.0,1.0,2.0,7.0,10838.0,3941.0,17.0,212.0,204.0,934.0,870.0,940.0,701.0,356.0,428.0,262.0,0.5209102330730002,2021.0,38.717369280075815,-9.105408997298383,42.0,0,3.0,19424.0,0
Steven Durk,0.0,0.0,1.0,6.0,10858.0,916.0,23.0,716.0,142.0,864.0,872.0,108.0,404.0,43.0,455.0,343.0,0.4615819675601659,2019.0,38.76167838715661,-9.134377975249,59.0,0,0.0,15378.0,0
Douglass Woods,1.0,0.0,,4.0,26249.0,2920.0,14.0,302.0,607.0,373.0,1076.0,928.0,1366.0,199.0,518.0,300.0,0.5024159749700606,2012.0,38.772699059060606,-9.136585331644142,40.0,0,1.0,34538.0,1
Ella King,1.0,2.0,0.0,3.0,9985.0,4468.0,9.0,1069.0,588.0,1659.0,1912.0,724.0,482.0,431.0,660.0,358.0,0.3390355780450417,2017.0,38.72507589409621,-9.12425394698477,86.0,1,3.0,21978.0,0
Jaime May,1.0,1.0,1.0,6.0,627.0,2208.0,10.0,2045.0,630.0,440.0,69.0,15.0,827.0,309.0,333.0,41.0,0.0835913150491466,2018.0,38.75846757017781,-9.1844656358889,65.0,0,2.0,7503.0,0
James Davis,0.0,0.0,0.0,1.0,3718.0,4233.0,19.0,341.0,511.0,1051.0,672.0,1549.0,283.0,1851.0,81.0,148.0,0.2743061040439696,2018.0,38.74067800345957,-9.14978303662138,33.0,0,0.0,14290.0,0
Patricia Bonilla,,1.0,1.0,2.0,19572.0,271.0,7.0,1318.0,589.0,1.0,948.0,106.0,1550.0,178.0,265.0,134.0,0.1599514307514528,2015.0,38.73994963219863,-9.072142098226465,48.0,1,,24798.0,0
Harold Pope,1.0,1.0,0.0,1.0,13940.0,480.0,10.0,223.0,246.0,148.0,583.0,755.0,1035.0,171.0,413.0,215.0,0.3481950580994104,2028.0,38.75471275741613,-9.163049768549005,25.0,0,2.0,17994.0,0
Mary Harbach,0.0,0.0,0.0,2.0,8090.0,2603.0,22.0,86.0,382.0,1044.0,418.0,1008.0,528.0,299.0,159.0,7.0,0.3394688582947057,2029.0,38.70557236424209,-9.153253632355243,24.0,1,0.0,14617.0,0
Heather Gomez,1.0,0.0,0.0,2.0,14224.0,1139.0,7.0,,337.0,0.0,777.0,,1090.0,114.0,547.0,248.0,0.225178892724645,2012.0,38.74308755117651,-9.161126235684522,64.0,1,1.0,18228.0,0
Chad Powers,1.0,0.0,0.0,4.0,11169.0,439.0,18.0,338.0,156.0,122.0,907.0,511.0,651.0,402.0,650.0,91.0,0.4886097008339586,2014.0,38.78000635716977,-9.158262684145663,60.0,0,1.0,15345.0,0
Marie Salim,0.0,1.0,2.0,1.0,18870.0,7177.0,19.0,14.0,342.0,714.0,735.0,1658.0,339.0,1829.0,313.0,122.0,0.2460800461628702,2017.0,38.746515734603314,-9.193246983782394,79.0,1,1.0,31991.0,0
Dale Rowe,1.0,0.0,0.0,4.0,13362.0,700.0,13.0,1574.0,415.0,393.0,148.0,606.0,2384.0,207.0,568.0,65.0,0.0811949029833686,2016.0,38.78363178090713,-9.075041116381154,45.0,0,1.0,20357.0,0
Lucile Claus,1.0,0.0,0.0,8.0,14762.0,2981.0,20.0,1647.0,250.0,106.0,737.0,100.0,379.0,76.0,268.0,5.0,0.8560688276550603,2021.0,38.75827360278296,-9.167579969392756,34.0,1,1.0,21306.0,1
Richard Miles,0.0,0.0,3.0,4.0,12532.0,1059.0,22.0,383.0,369.0,504.0,460.0,528.0,1124.0,264.0,402.0,245.0,0.4912823344202211,2016.0,38.80212220122305,-9.109247389525663,84.0,0,0.0,17625.0,0
Andrew Jones,0.0,0.0,0.0,3.0,2744.0,223.0,23.0,305.0,235.0,170.0,693.0,418.0,310.0,469.0,402.0,59.0,0.9136491938571628,2015.0,38.74886359649222,-9.144689924335252,67.0,0,0.0,5969.0,1
Katie Allard,1.0,1.0,1.0,6.0,22903.0,265.0,16.0,610.0,215.0,552.0,375.0,762.0,348.0,28.0,837.0,89.0,0.2993743237975341,2021.0,38.75294192696072,-9.211446241954942,31.0,1,2.0,26895.0,0
Maria Jones,,0.0,2.0,2.0,3068.0,14519.0,21.0,865.0,638.0,412.0,892.0,597.0,42.0,1462.0,262.0,135.0,0.1610700070824734,2013.0,38.72562893933859,-9.165494790676018,52.0,1,,22757.0,0
Andrea Mckenzie,2.0,0.0,2.0,3.0,7943.0,834.0,8.0,299.0,451.0,734.0,,537.0,13.0,93.0,69.0,97.0,0.4400682683647144,2018.0,38.74868135452906,-9.156274950029443,32.0,1,2.0,10973.0,0
Randy Mclane,1.0,0.0,0.0,1.0,8797.0,13359.0,,30.0,552.0,1397.0,1049.0,,6.0,2509.0,840.0,130.0,0.2165866602238735,2019.0,38.74761251914617,-9.173813672569883,63.0,0,1.0,28539.0,0
Rose Crockett,0.0,0.0,1.0,1.0,6238.0,,17.0,147.0,447.0,917.0,1312.0,205.0,91.0,1520.0,401.0,69.0,0.1609093732420312,2017.0,38.77796152052927,-9.15509585445899,36.0,1,0.0,11278.0,0
William Landers,1.0,1.0,1.0,5.0,5762.0,218.0,14.0,1588.0,611.0,96.0,196.0,107.0,2204.0,97.0,231.0,53.0,0.0314213778325239,2013.0,38.746402993224216,-9.107650409723751,72.0,0,2.0,11110.0,0
Paul Beaulieu,1.0,3.0,1.0,6.0,14300.0,2503.0,15.0,2115.0,314.0,463.0,60.0,54.0,487.0,218.0,436.0,72.0,0.0508826570550041,2026.0,38.74201578058707,-9.191319021217543,27.0,0,4.0,20950.0,0
Maria Tracy,0.0,1.0,2.0,4.0,5221.0,240.0,14.0,179.0,64.0,977.0,963.0,394.0,442.0,44.0,536.0,131.0,0.8456397279109242,2021.0,38.70940659271443,-9.194996525068106,83.0,1,1.0,9060.0,1
Angelina Coupe,0.0,1.0,1.0,2.0,1598.0,845.0,6.0,824.0,286.0,539.0,895.0,819.0,1142.0,114.0,745.0,199.0,0.1900307719368218,2010.0,38.75238776943857,-9.150173619602167,35.0,1,1.0,7807.0,0
Kenny Saul,5.0,3.0,2.0,1.0,27931.0,4835.0,11.0,716.0,687.0,1377.0,563.0,746.0,1345.0,265.0,372.0,343.0,0.1799916097907737,2017.0,38.766963852004,-9.136533862712325,84.0,0,8.0,38837.0,0
Darlene Gatling,1.0,0.0,0.0,5.0,12334.0,3041.0,22.0,412.0,619.0,1.0,142.0,838.0,862.0,349.0,334.0,261.0,1.0,2015.0,38.71974500331485,-9.14599742257072,75.0,1,1.0,18932.0,0
Sherman Raynor,0.0,0.0,0.0,3.0,11649.0,3317.0,8.0,119.0,384.0,1658.0,473.0,820.0,460.0,256.0,148.0,29.0,0.9022919104172608,2021.0,38.7389030609,-9.161871146451372,24.0,0,0.0,19284.0,0
Dennis Wait,1.0,0.0,1.0,3.0,39016.0,7000.0,10.0,278.0,1202.0,579.0,794.0,1003.0,1863.0,499.0,416.0,303.0,,2016.0,38.75973316827457,-9.165868764312222,49.0,0,1.0,52650.0,1
James Gary,2.0,0.0,2.0,2.0,12036.0,2143.0,10.0,278.0,221.0,663.0,546.0,640.0,373.0,14.0,325.0,111.0,0.7399827862741861,2019.0,38.74711786134049,-9.156428217657671,35.0,0,2.0,17239.0,0
Dominic Davis,1.0,1.0,1.0,1.0,11907.0,1089.0,17.0,2288.0,550.0,408.0,59.0,113.0,999.0,225.0,307.0,102.0,0.0573826896005287,2017.0,38.74281634552058,-9.14141910230684,84.0,0,2.0,17945.0,0
Cameron Gregory,0.0,1.0,1.0,1.0,14915.0,9785.0,18.0,38.0,381.0,1266.0,804.0,594.0,325.0,1586.0,266.0,65.0,0.3008885295154885,2012.0,38.73646043734197,-9.14605391584678,72.0,0,1.0,29960.0,0
Rose Fuss,1.0,0.0,0.0,3.0,22471.0,745.0,14.0,1669.0,708.0,144.0,99.0,20.0,2400.0,36.0,484.0,123.0,0.0194794356425867,2021.0,38.750610339132,-9.11802138926869,77.0,1,1.0,28776.0,0
John Pinson,1.0,1.0,1.0,4.0,10110.0,310.0,11.0,1550.0,214.0,104.0,769.0,321.0,208.0,202.0,158.0,84.0,0.9046381552924032,2005.0,38.76413327648533,-9.154873849394882,43.0,0,2.0,13946.0,1
Gregory Burchinal,0.0,0.0,1.0,2.0,2218.0,3788.0,14.0,143.0,469.0,1015.0,856.0,802.0,42.0,1739.0,264.0,102.0,0.3823600265856188,2013.0,38.76921680131829,-9.189274287011296,75.0,0,0.0,11336.0,0
Christina Seiler,1.0,0.0,0.0,6.0,3170.0,113.0,10.0,605.0,108.0,77.0,732.0,361.0,279.0,114.0,463.0,41.0,0.3790663799656685,2009.0,38.75412783630017,-9.12883791684805,39.0,1,1.0,6022.0,1
Margaret Peiper,1.0,1.0,0.0,5.0,11648.0,2230.0,17.0,897.0,461.0,380.0,674.0,131.0,156.0,171.0,368.0,35.0,0.1645928897251768,2018.0,38.79478432345369,-9.129719696823544,74.0,1,2.0,17116.0,0
Maryann Blankenship,7.0,4.0,0.0,4.0,4580.0,3948.0,12.0,397.0,1012.0,1364.0,1055.0,1192.0,779.0,430.0,525.0,476.0,0.2298356236255164,2019.0,38.77393298618314,-9.161657883574549,48.0,1,11.0,15282.0,0
Anthony Kurland,1.0,1.0,0.0,2.0,19508.0,,7.0,498.0,534.0,108.0,829.0,1014.0,23.0,138.0,520.0,93.0,0.1974763941209839,2018.0,38.76130336933548,-9.16857018135038,71.0,0,2.0,23172.0,0
Marc Carlson,1.0,1.0,1.0,1.0,7609.0,8589.0,19.0,44.0,418.0,1298.0,,1006.0,85.0,1359.0,268.0,85.0,0.2957156855602483,2016.0,38.73948258060842,-9.186716313691814,58.0,0,2.0,20676.0,0
Karen Grotts,0.0,0.0,0.0,1.0,4150.0,4007.0,23.0,183.0,605.0,1481.0,325.0,864.0,648.0,1063.0,391.0,14.0,0.3176312220304033,2020.0,38.72160345709237,-9.15175636184462,30.0,1,0.0,13717.0,0
Eleonore Barksdale,4.0,5.0,2.0,5.0,36740.0,5534.0,11.0,207.0,895.0,2179.0,888.0,763.0,1648.0,472.0,415.0,347.0,0.1976069498070792,2012.0,38.765740682163134,-9.129595315787064,60.0,1,9.0,49741.0,0
Hattie Weaver,2.0,0.0,2.0,1.0,7990.0,393.0,11.0,184.0,127.0,573.0,550.0,534.0,572.0,88.0,254.0,33.0,1.0,2018.0,38.74845979663829,-9.156600835269668,29.0,1,2.0,11265.0,0
Ida Roberts,0.0,1.0,0.0,1.0,929.0,22376.0,23.0,595.0,636.0,253.0,333.0,1002.0,852.0,706.0,149.0,180.0,0.5034346472608006,2021.0,38.721706609715774,-9.17211556625134,26.0,1,1.0,27831.0,0
Larry Fennell,1.0,0.0,0.0,4.0,16049.0,11.0,,600.0,161.0,108.0,629.0,288.0,151.0,35.0,213.0,46.0,0.5831661905879169,2024.0,38.74725192778682,-9.170933551534524,30.0,0,1.0,18245.0,1
Betty Mills,2.0,0.0,2.0,3.0,9467.0,1745.0,8.0,152.0,311.0,540.0,474.0,22.0,516.0,175.0,372.0,89.0,0.5694550506610775,2021.0,38.74796727403397,-9.15747187400833,35.0,1,2.0,13774.0,0
Erma Ochoa,1.0,1.0,1.0,4.0,42707.0,4143.0,10.0,8.0,873.0,576.0,1091.0,1276.0,1301.0,351.0,400.0,359.0,1.0,2011.0,38.71614382068454,-9.149901052950913,36.0,1,2.0,52726.0,1
William Beaver,1.0,1.0,1.0,3.0,9477.0,85.0,9.0,143.0,149.0,137.0,1024.0,225.0,522.0,96.0,401.0,66.0,1.0,2011.0,38.741028185121344,-9.162786115603147,50.0,0,2.0,12259.0,0
James White,2.0,1.0,,1.0,12258.0,1932.0,8.0,154.0,226.0,487.0,360.0,399.0,483.0,22.0,151.0,47.0,0.2969591662063849,2020.0,38.74685506465965,-9.15593512705818,35.0,0,3.0,16472.0,0
Stephenie Piazza,1.0,,1.0,2.0,26866.0,884.0,8.0,,570.0,166.0,804.0,483.0,851.0,231.0,381.0,187.0,0.102214469518316,2016.0,38.73642753159445,-9.138750401232448,77.0,1,,31236.0,0
Norma Wickersham,0.0,0.0,0.0,2.0,7604.0,112.0,20.0,112.0,275.0,1374.0,161.0,960.0,549.0,162.0,367.0,22.0,0.8312287885680281,2028.0,38.70530726368864,-9.16511107707803,25.0,1,0.0,11676.0,0
Mistie Riggings,0.0,0.0,1.0,1.0,10910.0,8609.0,8.0,326.0,582.0,883.0,869.0,1054.0,100.0,835.0,96.0,188.0,0.1485049006628734,2014.0,38.746711057938775,-9.17561140120148,42.0,1,0.0,24264.0,0
Howard Hart,0.0,1.0,1.0,3.0,29316.0,273.0,22.0,119.0,390.0,97.0,405.0,771.0,121.0,81.0,588.0,195.0,0.6185930049705712,2019.0,38.71646391769085,-9.218294973466534,44.0,0,1.0,32161.0,0
Joshua Narain,3.0,1.0,2.0,2.0,11795.0,530.0,6.0,143.0,113.0,210.0,317.0,441.0,441.0,115.0,179.0,52.0,0.4348511640923437,2015.0,38.74815509242113,-9.157294029157816,33.0,0,4.0,14284.0,0
Jenelle Olson,1.0,1.0,0.0,1.0,30927.0,1595.0,7.0,149.0,419.0,96.0,1092.0,680.0,676.0,150.0,261.0,139.0,0.1253713287826651,2006.0,38.76173160752435,-9.141661391612844,45.0,1,2.0,36045.0,0
James Quirarte,1.0,1.0,0.0,4.0,14471.0,3147.0,7.0,2008.0,431.0,570.0,64.0,34.0,525.0,173.0,246.0,89.0,0.0551553667829978,2016.0,38.7488214116944,-9.152090078269136,47.0,0,2.0,21669.0,0
Brooke Collazo,1.0,0.0,1.0,5.0,5821.0,472.0,7.0,153.0,359.0,502.0,538.0,677.0,815.0,161.0,290.0,143.0,0.5742223966149208,2017.0,38.80573910618436,-9.213583764146442,44.0,1,1.0,9788.0,0
Betty Johnson,2.0,0.0,0.0,4.0,13917.0,2531.0,9.0,57.0,644.0,622.0,783.0,691.0,703.0,359.0,287.0,247.0,0.7757036670004333,2017.0,38.79545471640279,-9.107778840160364,71.0,1,2.0,20594.0,0
Michael Sundt,0.0,1.0,0.0,1.0,14484.0,1792.0,8.0,671.0,410.0,550.0,454.0,610.0,925.0,2.0,624.0,148.0,0.1071276927451368,2011.0,38.73825487236503,-9.172836259882072,35.0,0,1.0,20522.0,0
Spencer Parkerson,2.0,1.0,2.0,1.0,9660.0,317.0,8.0,132.0,140.0,757.0,619.0,526.0,262.0,152.0,301.0,55.0,,2021.0,38.74852633166704,-9.155663319253604,29.0,0,3.0,12866.0,0
Patricia Hernandez,3.0,1.0,,2.0,41841.0,,8.0,853.0,995.0,2315.0,1728.0,1547.0,909.0,469.0,617.0,268.0,0.1786471101617642,2014.0,38.71154719688182,-9.161444828969705,72.0,1,4.0,51274.0,0
Kerry Denny,3.0,3.0,0.0,1.0,32102.0,4540.0,11.0,1369.0,821.0,1544.0,2173.0,1277.0,899.0,343.0,302.0,391.0,0.3136249665070692,2013.0,38.78245653296971,-9.142714947803144,56.0,0,6.0,45370.0,0
Joseph Webb,1.0,1.0,1.0,4.0,15019.0,3.0,15.0,159.0,94.0,153.0,725.0,433.0,293.0,201.0,177.0,9.0,0.8617478231368794,2021.0,38.742005851368,-9.134757475220608,70.0,0,2.0,17257.0,1
Frank Davis,1.0,0.0,0.0,3.0,21736.0,3181.0,17.0,486.0,255.0,177.0,43.0,98.0,657.0,458.0,341.0,90.0,,2011.0,38.74102131723013,-9.115662436112965,49.0,0,1.0,27432.0,0
Louis Foust,0.0,0.0,1.0,2.0,12205.0,9956.0,15.0,146.0,550.0,1062.0,738.0,1339.0,186.0,1091.0,215.0,116.0,0.3884221913283994,2018.0,38.71847380419756,-9.17484853198608,43.0,0,0.0,27488.0,0
Juana Heintz,0.0,1.0,0.0,1.0,4451.0,598.0,8.0,778.0,251.0,400.0,950.0,1632.0,874.0,318.0,240.0,152.0,0.1323102966360233,2016.0,38.746241408983984,-9.175010211264714,65.0,1,1.0,10492.0,0
Matthew Dehart,0.0,1.0,2.0,5.0,11245.0,216.0,10.0,329.0,333.0,419.0,137.0,398.0,658.0,220.0,132.0,184.0,0.3629674266583872,2021.0,38.715133521981095,-9.213092369596776,60.0,0,1.0,14087.0,0
Robert Menden,1.0,0.0,0.0,5.0,10791.0,651.0,6.0,1110.0,513.0,26.0,93.0,30.0,1762.0,54.0,331.0,198.0,0.2198945106517317,2017.0,38.79269163181216,-9.08774724273178,63.0,0,1.0,15361.0,0
Larry Tangri,8.0,6.0,1.0,3.0,19602.0,3603.0,12.0,500.0,575.0,2361.0,1370.0,1545.0,395.0,530.0,161.0,475.0,0.3038709534791027,2015.0,38.71855560381783,-9.129651134163849,69.0,0,14.0,30642.0,0
Janet Fields,2.0,4.0,,3.0,5195.0,4635.0,13.0,959.0,1340.0,925.0,1220.0,1154.0,587.0,379.0,322.0,263.0,0.2515058563680036,2021.0,38.7129731264113,-9.190534250016569,64.0,1,6.0,16716.0,0
Wm Connolly,2.0,0.0,0.0,4.0,25711.0,973.0,10.0,867.0,45.0,837.0,1303.0,724.0,487.0,209.0,205.0,224.0,0.5219560985491297,2013.0,38.77596804862536,-9.19839414510032,84.0,0,2.0,31361.0,0
John Destina,6.0,4.0,0.0,1.0,24423.0,5892.0,9.0,314.0,761.0,965.0,1342.0,2417.0,1322.0,297.0,380.0,279.0,0.1874613163716563,2014.0,38.73065203205795,-9.174666511834282,67.0,0,10.0,38113.0,0
Bryan Jolley,1.0,0.0,2.0,5.0,11120.0,,22.0,614.0,571.0,1531.0,733.0,936.0,159.0,195.0,248.0,172.0,0.564965296197064,2017.0,38.69608271254877,-9.204260195861966,82.0,0,1.0,16107.0,0
Carlos Absher,1.0,1.0,1.0,5.0,4767.0,546.0,19.0,1111.0,878.0,32.0,270.0,89.0,1154.0,96.0,323.0,157.0,0.0446143866219789,2019.0,38.75180078565578,-9.07494863745708,59.0,0,2.0,9266.0,0
Laura Goodstein,4.0,4.0,1.0,5.0,21216.0,6694.0,9.0,778.0,675.0,1624.0,545.0,,1239.0,512.0,314.0,223.0,0.1578014102253371,2006.0,38.73987692855959,-9.123965757480937,54.0,1,8.0,33597.0,0
Alvin Young,3.0,5.0,1.0,1.0,31976.0,,9.0,495.0,1056.0,1663.0,1120.0,1173.0,1469.0,150.0,496.0,236.0,0.1786703438547546,2029.0,38.726671814774846,-9.193138443043482,24.0,0,8.0,39598.0,0
Gay Mcdaniel,1.0,1.0,0.0,1.0,16129.0,459.0,10.0,2136.0,288.0,486.0,51.0,45.0,156.0,238.0,182.0,135.0,0.0672104627326815,2017.0,38.78424065298749,-9.14816355806043,84.0,1,2.0,20170.0,0
Mark Rose,1.0,2.0,1.0,3.0,3941.0,817.0,10.0,308.0,108.0,112.0,641.0,431.0,269.0,124.0,87.0,36.0,0.9323253848129612,2013.0,38.71555205611078,-9.189039984352714,52.0,0,3.0,6838.0,1
Gregory Diaz,2.0,0.0,1.0,4.0,19294.0,3842.0,14.0,326.0,971.0,637.0,865.0,1078.0,1702.0,,244.0,95.0,0.7225329412989729,2027.0,38.73057803286855,-9.175222394958691,26.0,0,2.0,28959.0,1
Thomas Monn,1.0,2.0,3.0,2.0,33517.0,109.0,14.0,571.0,459.0,398.0,1169.0,1170.0,542.0,184.0,630.0,86.0,0.5143676150857375,2008.0,38.78304056589949,-9.172932110916657,84.0,0,3.0,38749.0,0
Jose Haskell,0.0,1.0,1.0,1.0,5824.0,14174.0,21.0,115.0,432.0,1037.0,1303.0,1367.0,17.0,1320.0,596.0,0.0,0.3353269962351888,2019.0,38.76107456277352,-9.196613179945656,46.0,0,1.0,26185.0,0
Donald Johnson,1.0,1.0,1.0,3.0,24294.0,2753.0,8.0,2012.0,423.0,475.0,34.0,82.0,808.0,149.0,219.0,75.0,0.0966537505495442,2015.0,38.75977386269904,-9.183288693443528,78.0,0,2.0,31249.0,0
Rosario Mckay,1.0,0.0,1.0,4.0,10875.0,2348.0,23.0,422.0,293.0,1635.0,464.0,536.0,450.0,68.0,609.0,122.0,,2020.0,38.74007623040029,-9.049351182090009,81.0,0,1.0,17700.0,0
Jason Quinton,0.0,0.0,1.0,5.0,20366.0,159.0,18.0,207.0,543.0,581.0,393.0,699.0,715.0,287.0,441.0,155.0,0.5862110422050875,2018.0,38.7804745139598,-9.10761876848031,55.0,0,0.0,24391.0,0
Ebony Flint,1.0,0.0,1.0,4.0,4898.0,2754.0,8.0,252.0,654.0,432.0,688.0,149.0,1017.0,157.0,375.0,221.0,0.7178488709166955,2018.0,38.79124170672964,-9.172042706164948,27.0,1,1.0,11376.0,0
Richard Banner,1.0,1.0,0.0,3.0,9043.0,230.0,17.0,1117.0,135.0,174.0,424.0,337.0,556.0,170.0,298.0,10.0,0.9467256918445888,2014.0,38.73127115438019,-9.166598330951556,54.0,0,2.0,12484.0,1
Margaret Cameron,0.0,0.0,2.0,1.0,12348.0,9844.0,21.0,103.0,433.0,1036.0,850.0,844.0,35.0,1377.0,482.0,101.0,0.266954376681376,2012.0,38.76830955230536,-9.14918580777254,76.0,1,0.0,27352.0,0
Kimberly Hogston,3.0,2.0,1.0,1.0,19889.0,5694.0,9.0,1397.0,337.0,1091.0,1380.0,1423.0,85.0,457.0,273.0,233.0,0.3107303898419943,2004.0,38.78261180324802,-9.157154501504513,47.0,1,5.0,32026.0,0
Mary Uy,4.0,3.0,0.0,4.0,16699.0,4993.0,8.0,265.0,694.0,2114.0,1492.0,671.0,753.0,259.0,275.0,268.0,0.1692575175733118,2020.0,38.71888762688711,-9.194705561833926,33.0,1,7.0,28215.0,0
Joshua Smith,0.0,0.0,0.0,2.0,8662.0,660.0,20.0,87.0,665.0,1034.0,,696.0,571.0,125.0,12.0,10.0,0.6582217988892861,2028.0,38.70479985624689,-9.15927367447854,26.0,0,0.0,12512.0,0
George Aline,1.0,1.0,0.0,1.0,20845.0,666.0,6.0,110.0,273.0,219.0,1132.0,835.0,695.0,99.0,84.0,178.0,0.1964208735289301,2013.0,38.76022810221587,-9.155713924385235,76.0,0,2.0,24958.0,0
Mary Vancuren,0.0,0.0,2.0,2.0,38820.0,429.0,22.0,227.0,668.0,821.0,897.0,1149.0,2460.0,333.0,350.0,175.0,0.5057031401533453,2015.0,38.733082123988446,-9.154536549747151,83.0,1,0.0,46154.0,0
Alma Manners,1.0,1.0,0.0,4.0,647.0,3510.0,19.0,2055.0,328.0,408.0,62.0,10.0,90.0,159.0,293.0,63.0,0.1207371933005267,2029.0,38.7328727042132,-9.168745214849608,25.0,1,2.0,7562.0,0
John Lewis,3.0,3.0,1.0,3.0,29933.0,4330.0,11.0,574.0,989.0,2154.0,1211.0,1033.0,717.0,454.0,782.0,167.0,0.1815497756227058,2012.0,38.726233587531546,-9.153232424711424,61.0,0,6.0,42177.0,0
