customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop,Cluster,cluster
William Bridges,1.0,5.0,34817.0,3420.0,10.0,746.0,821.0,2207.0,889.0,1181.0,1045.0,481.0,170.0,600.0,,2009.0,38.73183232991221,-9.128086242780796,68.0,0,10.0,45777.0,76.295,0,0.7605784564300849,0.0747100072088603,0.0162963933853245,0.017934770736396,0.0482119841841973,0.0194202328680341,0.0257989820215392,0.0228280577582628,0.0105074600782052,0.0037136553290953,0,0
Frances Loeb,2.0,3.0,20795.0,5672.0,14.0,740.0,572.0,1073.0,974.0,,1202.0,417.0,143.0,365.0,0.4111273853329258,2008.0,38.75714063358743,-9.157681025478729,65.0,1,9.0,31588.0,86.54246575342465,0,0.6583196150436875,0.1795618589337723,0.0234266177029251,0.0181081423325313,0.0339685956692414,0.0308344941116879,0.0,0.0380524249715081,0.0132012156515132,0.0045270355831328,0,0
John Armendarez,1.0,6.0,8302.0,553.0,8.0,220.0,146.0,114.0,537.0,250.0,453.0,8.0,183.0,40.0,,2014.0,38.7682398672479,-9.137457255873562,46.0,0,0.0,10766.0,269.15,0,0.7711313394018205,0.0513654096228868,0.0204347018391231,0.013561211220509,0.0105888909530001,0.0498792494891324,0.0232212520899126,0.0420769087869217,0.0007430800668772,0.016997956529816,0,0
Kathryn Randle,2.0,3.0,10495.0,797.0,8.0,,220.0,788.0,578.0,571.0,492.0,69.0,36.0,118.0,0.171243940412047,2017.0,38.7485908895117,-9.156651548571451,33.0,1,2.0,14046.0,119.03389830508476,0,0.747187811476577,0.056742132991599,0.0,0.0156628221557738,0.0561013811761355,0.0411505054819877,0.0406521429588494,0.0350277659120034,0.0049124305852199,0.0025630072618539,0,0
Walter Watland,1.0,4.0,8904.0,2854.0,23.0,1946.0,515.0,570.0,22.0,32.0,659.0,139.0,386.0,155.0,0.145035257781498,2014.0,38.70831450714946,-9.131696398914292,52.0,0,3.0,16027.0,103.4,0,0.5555624883009921,0.1780744992824608,0.1214201035752168,0.0321332750982716,0.0355649840893492,0.001372683596431,0.0019966306857178,0.041118113184002,0.0086728645410869,0.0240843576464715,3,3
Buddy Watson,2.0,2.0,25938.0,5747.0,10.0,212.0,853.0,1491.0,1851.0,1689.0,1598.0,350.0,24.0,393.0,0.28498890745653,2019.0,38.73101169113009,-9.178821339646346,67.0,0,1.0,39753.0,101.1526717557252,0,0.652479058184288,0.1445677055819686,0.0053329308479863,0.0214575000628883,0.0375066032752245,0.0465625235831258,0.0424873594445702,0.0401982240334062,0.0088043669660151,0.0006037280205267,0,0
Sandra Tape,0.0,2.0,10099.0,2159.0,20.0,304.0,315.0,1080.0,220.0,412.0,,359.0,366.0,45.0,0.6061464229883766,2021.0,38.741232498085765,-9.156403145772188,24.0,1,0.0,15314.0,340.3111111111112,0,0.6594619302598929,0.1409821078751469,0.0198511166253101,0.0205694136084628,0.070523703800444,0.0143659396630534,0.0269034870053545,0.0,0.0234426015410735,0.0238996996212615,0,0
Lorraine Willner,1.0,4.0,20096.0,631.0,9.0,883.0,180.0,235.0,680.0,184.0,3.0,493.0,261.0,71.0,0.6142469659688896,2012.0,38.70917991712982,-9.1963464319765,44.0,1,0.0,23646.0,333.0422535211268,0,0.8498688996024698,0.0266852744650257,0.0373424680707096,0.007612281146917,0.0099382559418083,0.0287575065550198,0.0077814429501818,0.0001268713524486,0.0208491922523894,0.0110378076630296,0,0
Carla Davis,0.0,1.0,8892.0,2083.0,6.0,410.0,233.0,148.0,875.0,1232.0,666.0,198.0,541.0,102.0,0.1045002669228556,2016.0,38.75066704856499,-9.149063692544466,82.0,1,1.0,15278.0,149.7843137254902,0,0.5820133525330541,0.1363398350569446,0.0268359732949338,0.0152506872627307,0.0096871318235371,0.057271894226993,0.0806388270716062,0.043592093205917,0.012959811493651,0.0354103940306322,2,2
Shannon Fordyce,2.0,1.0,9434.0,95.0,9.0,274.0,290.0,400.0,555.0,58.0,1087.0,122.0,439.0,21.0,0.6568231734505723,2016.0,38.74793731290333,-9.157312227523036,35.0,1,2.0,12754.0,607.3333333333334,0,0.7396895091735926,0.0074486435628038,0.0214834561706131,0.0227379645601379,0.0313627097381213,0.0435157597616434,0.0045475929120275,0.0852281637133448,0.009565626470127,0.0344205739375882,2,2
Arthur Mcdaniel,2.0,4.0,3080.0,2273.0,14.0,1945.0,373.0,455.0,71.0,51.0,366.0,188.0,197.0,29.0,0.1034209147563895,2011.0,38.77758641545493,-9.195415548610628,76.0,0,2.0,8999.0,310.3103448275862,0,0.3422602511390154,0.2525836204022669,0.216135126125125,0.0414490498944327,0.0505611734637181,0.0078897655295032,0.0056672963662629,0.0406711856872985,0.0208912101344593,0.0218913212579175,3,3
Barbara Kubat,1.0,1.0,14978.0,910.0,14.0,304.0,161.0,93.0,668.0,273.0,832.0,128.0,749.0,135.0,0.1585566684726203,2008.0,38.761678722714734,-9.137044560993854,46.0,1,1.0,19096.0,141.45185185185184,0,0.7843527440301634,0.0476539589442815,0.015919564306661,0.0084310850439882,0.0048701298701298,0.0349811478843736,0.0142961876832844,0.0435693338919145,0.0067029744449099,0.0392228739002932,0,0
Allen Davis,2.0,2.0,10705.0,502.0,8.0,104.0,164.0,744.0,147.0,414.0,321.0,73.0,439.0,95.0,1.0,2025.0,38.74840740737405,-9.155959279851729,29.0,0,3.0,13613.0,143.29473684210527,0,0.7863806655402924,0.0368765150958642,0.0076397561154778,0.0120473077205612,0.0546536399030338,0.0107985014324542,0.0304121060750752,0.023580401087196,0.0053625211195181,0.0322485859105267,0,0
Mathew Bush,1.0,2.0,9210.0,2150.0,18.0,95.0,346.0,1562.0,167.0,440.0,5.0,261.0,99.0,26.0,0.7211483401142946,2020.0,38.71252770235003,-9.154184892309384,25.0,0,0.0,14335.0,551.3461538461538,0,0.6424834321590512,0.1499825601674224,0.0066271363794907,0.0241367282874084,0.1089640739448901,0.0116498081618416,0.0306941053365887,0.0003487966515521,0.0182071852110219,0.0069061737007324,0,0
Keith Moore,1.0,5.0,12217.0,2043.0,14.0,1469.0,391.0,291.0,84.0,34.0,2064.0,100.0,923.0,105.0,0.1346174036619241,2016.0,38.74911684469497,-9.177979774573531,40.0,0,0.0,19616.0,186.8190476190476,0,0.622807911908646,0.1041496737357259,0.0748878466557912,0.0199327079934747,0.0148348287112561,0.0042822185970636,0.0017332789559543,0.1052202283849918,0.0050978792822185,0.0470534257748776,4,4
John Montgomery,1.0,1.0,6223.0,12288.0,13.0,251.0,374.0,1106.0,1127.0,1131.0,336.0,1257.0,17.0,4.0,0.2809737537846432,2020.0,38.767240142060224,-9.1915855029946,52.0,0,1.0,24110.0,6027.5,0,0.2581086686022397,0.5096640398175031,0.0104106180008295,0.0155122355868934,0.0458730817088345,0.046744089589382,0.0469099958523434,0.0139361260887598,0.0521360431356283,0.000705101617586,1,1
Michael Bryant,2.0,4.0,29641.0,2201.0,8.0,293.0,537.0,973.0,1057.0,543.0,1377.0,321.0,123.0,301.0,0.5144052481166976,2009.0,38.738218191153805,-9.143323892153928,38.0,0,1.0,37066.0,123.14285714285714,0,0.7996816489505207,0.0593805643986402,0.0079048184319861,0.0144876706415583,0.0262504721307937,0.0285166999406464,0.0146495440565477,0.0371499487400852,0.008660227701937,0.0033184050072843,0,0
Cynthia Turner,0.0,5.0,12721.0,1377.0,11.0,1838.0,456.0,55.0,22.0,28.0,2207.0,146.0,511.0,130.0,,2019.0,38.78831066822787,-9.09694237473092,76.0,1,2.0,19361.0,148.93076923076924,0,0.6570425081349104,0.0711223593822633,0.0949331129590413,0.0235525024533856,0.0028407623573162,0.0011363049429265,0.0014462062909973,0.1139920458653995,0.0075409328030576,0.0263932648107019,4,4
David Gibson,0.0,6.0,19012.0,1596.0,9.0,1376.0,520.0,273.0,14.0,9.0,1351.0,47.0,383.0,155.0,0.2627152913075808,2019.0,38.75067931257221,-9.074706385014991,26.0,0,4.0,24581.0,158.58709677419355,0,0.7734429030552052,0.0649281965745901,0.0559781945404987,0.0211545502623977,0.0111061388877588,0.0005695455839876,0.0003661364468491,0.0549611488548065,0.0019120458891013,0.0155811399048045,2,2
Michael Smith,0.0,,15978.0,150.0,10.0,,169.0,178.0,826.0,314.0,391.0,203.0,296.0,84.0,0.5785734631729258,2013.0,38.73918131204006,-9.129236524374216,56.0,0,1.0,18505.0,220.29761904761904,0,0.8634423128884086,0.0081059173196433,0.0,0.0091326668467981,0.0096190218859767,0.0446365847068359,0.0169683869224533,0.0211294244798703,0.0109700081059173,0.0159956768440961,0,0
Donald Goss,1.0,7.0,16008.0,382.0,19.0,856.0,572.0,484.0,805.0,568.0,1205.0,28.0,216.0,112.0,1.0,2018.0,38.7415702511663,-9.109888174912635,48.0,0,2.0,21124.0,188.6071428571429,0,0.7578110206400303,0.0180836962696459,0.0405226282900965,0.0270782048854383,0.0229123272107555,0.0381083128195417,0.0268888468093164,0.0570441204317364,0.0013255065328536,0.0102253361105851,0,0
Elizabeth Sheridan,2.0,2.0,12802.0,538.0,,358.0,302.0,1635.0,320.0,511.0,327.0,182.0,686.0,19.0,1.0,2021.0,38.74784425991607,-9.157065426382138,32.0,1,3.0,17661.0,929.5263157894736,0,0.7248740161938735,0.0304626012117094,0.0202706528509144,0.0170998244720004,0.0925768642772209,0.0181190193080799,0.0289338089575901,0.0185153728554442,0.0103051922314704,0.0388426476416963,2,2
Lisabeth Dresbach,1.0,4.0,69988.0,2194.0,8.0,280.0,150.0,795.0,792.0,1173.0,855.0,393.0,463.0,279.0,0.4167321832960248,2017.0,38.71626421960735,-9.192962830715418,84.0,1,3.0,77083.0,276.2831541218638,0,0.9079563587302,0.0284628257851925,0.0036324481403162,0.0019459543608837,0.0103135581126837,0.010274639025466,0.0152173631021107,0.0110919398570372,0.0050984004255153,0.0060065124605944,0,0
Ellis Epps,1.0,1.0,15468.0,4320.0,14.0,847.0,967.0,1384.0,1997.0,1003.0,107.0,335.0,403.0,236.0,0.1304467876545756,2010.0,38.78024289609267,-9.125164850704426,44.0,0,3.0,26831.0,113.69067796610167,0,0.5764973351720025,0.1610077894972233,0.0315679624315157,0.0360404010286608,0.05158212515374,0.0744288323208229,0.0373821326078044,0.0039879244157877,0.0124855577503633,0.0150199396220789,0,0
Austin Bruce,1.0,1.0,11723.0,14527.0,18.0,29.0,1085.0,1145.0,641.0,83.0,57.0,932.0,92.0,138.0,0.272320683702547,2021.0,38.7551515261129,-9.170711728698423,44.0,0,1.0,30314.0,219.66666666666663,0,0.3867190077192056,0.4792175232565811,0.0009566536913637,0.0357920432803325,0.0377713267797057,0.0211453453849706,0.0027380088407996,0.0018803193244045,0.0307448703569307,0.0030349013657056,0,0
Jeremy Kennedy,0.0,1.0,28045.0,1408.0,7.0,571.0,105.0,236.0,986.0,484.0,866.0,71.0,516.0,82.0,,2012.0,38.752917498071895,-9.174255065879198,66.0,0,1.0,33288.0,405.9512195121951,0,0.8424957942802211,0.0422975246335015,0.0171533285267964,0.0031542898341744,0.0070896419130016,0.0296202835856765,0.0145397740927661,0.0260153809180485,0.0021329007450132,0.0155010814708002,0,0
Belle Adams,0.0,1.0,14146.0,6777.0,12.0,785.0,549.0,944.0,2222.0,1147.0,1167.0,528.0,627.0,270.0,0.1755187839093275,2015.0,38.75217671046872,-9.17834329673684,84.0,1,5.0,28892.0,107.0074074074074,0,0.4896165028381559,0.2345632008860584,0.0271701509068254,0.0190017998061747,0.0326734044026027,0.0769071023120587,0.0396995708154506,0.0403918039595735,0.0182749550048456,0.0217015090682541,2,2
Rodney Smith,1.0,3.0,16480.0,202.0,12.0,2420.0,768.0,56.0,,183.0,2761.0,213.0,492.0,142.0,0.1061844895253839,2015.0,38.76643189506818,-9.169978114246549,39.0,0,1.0,23575.0,166.0211267605634,0,0.6990455991516437,0.0085683987274655,0.1026511134676564,0.032576882290562,0.0023753976670201,0.0,0.0077624602332979,0.1171155885471898,0.009034994697773,0.0208695652173913,4,4
Steven Cook,1.0,6.0,28213.0,1499.0,11.0,269.0,243.0,718.0,956.0,452.0,732.0,203.0,458.0,15.0,0.6710890201820059,2021.0,38.70937713433867,-9.183880758451355,74.0,0,1.0,33743.0,2249.5333333333333,0,0.8361141570103429,0.0444240286874314,0.0079720238271641,0.0072014936431259,0.0212784873899771,0.0283318021515573,0.0133953708917405,0.0216933882583054,0.0060160625907595,0.0135731855495954,0,0
David Triche,1.0,5.0,12248.0,1724.0,15.0,272.0,399.0,487.0,,777.0,233.0,292.0,192.0,404.0,0.4648276325717985,2020.0,38.74573848545591,-9.107783323436587,71.0,0,2.0,16624.0,41.148514851485146,0,0.7367661212704524,0.1037054860442733,0.0163618864292589,0.0240014436958614,0.0292949951876804,0.0,0.0467396535129932,0.0140158806544754,0.0175649663137632,0.0115495668912415,0,0
James Young,0.0,2.0,2640.0,1851.0,12.0,2210.0,461.0,386.0,41.0,33.0,571.0,262.0,360.0,160.0,0.0973410951136241,2009.0,38.75826319565471,-9.15568538335661,38.0,0,2.0,8815.0,55.09375,0,0.2994895065229722,0.2099829835507657,0.2507090187180941,0.052297220646625,0.0437889960294951,0.0046511627906976,0.0037436188315371,0.0647759500850822,0.029722064662507,0.0408394781622234,4,4
Hipolito Aguilar,0.0,2.0,9434.0,3901.0,18.0,164.0,642.0,1261.0,542.0,1157.0,414.0,1697.0,371.0,98.0,0.4062369053054124,2013.0,38.72725091790418,-9.191588299894976,84.0,0,0.0,19583.0,199.8265306122449,0,0.4817443701169381,0.1992033906960118,0.0083746106316703,0.0327835367410509,0.064392585405709,0.0276770668436909,0.0590818567124546,0.0211407853750702,0.0866567941581984,0.0189450033192054,1,1
Kathryn Lu,0.0,2.0,21332.0,889.0,8.0,2306.0,434.0,122.0,2.0,157.0,2059.0,254.0,346.0,106.0,0.0864833507171273,2015.0,38.75552693209485,-9.11228608414149,58.0,1,1.0,27901.0,263.2169811320755,0,0.7645604100211462,0.0318626572524282,0.0826493674061861,0.0155549980287444,0.0043726031325042,7.168201856564281e-05,0.0056270384574029,0.0737966381133292,0.0091036163578366,0.0124009892118562,3,3
Shelley Banks,1.0,3.0,18077.0,4657.0,6.0,249.0,649.0,1486.0,2173.0,1907.0,1559.0,447.0,301.0,346.0,0.0352275649729741,2018.0,38.76570738983761,-9.180382599444885,84.0,1,6.0,31505.0,91.05491329479769,0,0.5737819393747025,0.1478178066973496,0.0079035073797809,0.0205999047770195,0.0471671163307411,0.0689731788604983,0.0605300745913347,0.0494842088557371,0.014188224091414,0.0095540390414219,0,0
Benny Horn,0.0,1.0,4807.0,791.0,9.0,804.0,262.0,259.0,863.0,578.0,1060.0,260.0,310.0,133.0,0.0150693823340217,2017.0,38.75283147679942,-9.171406451932652,85.0,0,0.0,9994.0,75.14285714285714,0,0.4809885931558935,0.0791474884930958,0.0804482689613768,0.0262157294376625,0.0259155493295977,0.0863518110866519,0.0578347008204922,0.1060636381829097,0.0260156093656193,0.0310186111667,2,2
Andrea Belle,1.0,1.0,8067.0,7913.0,21.0,274.0,831.0,709.0,1037.0,763.0,983.0,1623.0,366.0,153.0,0.362345246151538,2017.0,38.767131934318805,-9.16187942362411,73.0,1,0.0,22566.0,147.49019607843138,0,0.3574847115128955,0.3506602853850926,0.0121421607728441,0.0368253124169103,0.0314189488611185,0.0459540902242311,0.033811929451387,0.0435611096339626,0.0719223610741824,0.0162190906673757,1,1
Ethel Owens,1.0,1.0,2669.0,6015.0,23.0,94.0,391.0,,1125.0,342.0,454.0,1493.0,111.0,99.0,0.2495273323996226,2019.0,38.77258990278785,-9.152857685800289,27.0,1,1.0,12694.0,128.22222222222223,0,0.2102568142429494,0.4738459114542303,0.0074050732629588,0.0308019536789034,0.0,0.0886245470300929,0.0269418622971482,0.0357649283125886,0.1176146210808255,0.0087442886403025,1,1
Sandra Wills,0.0,4.0,16458.0,3907.0,9.0,974.0,160.0,1467.0,1434.0,1640.0,1301.0,610.0,665.0,334.0,0.177365573679752,2014.0,38.75081227293788,-9.180701355798368,65.0,1,4.0,28616.0,85.67664670658682,0,0.5751327928431647,0.1365320100642996,0.0340369024322057,0.0055912776069331,0.0512650265585686,0.0501118255521386,0.0573105954710651,0.0454640760413754,0.0213167458764327,0.023238747553816,2,2
Emma Montero,1.0,4.0,14506.0,8570.0,21.0,255.0,546.0,593.0,1486.0,243.0,548.0,293.0,372.0,256.0,0.410907253015067,2013.0,38.7327367170217,-9.172398108246952,83.0,1,2.0,27412.0,107.078125,0,0.5291842988472202,0.3126368014008463,0.0093024952575514,0.0199182839632277,0.0216328615205019,0.0542098351087115,0.0088647307748431,0.0199912447103458,0.0106887494527943,0.0135706989639573,0,0
Jimmy Jones,0.0,2.0,8584.0,4696.0,11.0,480.0,777.0,2098.0,2310.0,982.0,1446.0,471.0,186.0,352.0,0.2308865271500524,2018.0,38.74150666379829,-9.149327022267254,55.0,0,9.0,22030.0,62.58522727272727,0,0.3896504766227871,0.2131638674534725,0.0217884702678166,0.0352700862460281,0.0952337721289151,0.1048570131638674,0.0445755787562414,0.0656377666817975,0.021379936450295,0.0084430322287789,2,2
Daniel Curry,1.0,6.0,21801.0,544.0,15.0,403.0,290.0,752.0,714.0,447.0,717.0,109.0,303.0,216.0,0.3573217511069168,2020.0,38.73171660732102,-9.196037590636612,26.0,0,2.0,26080.0,120.74074074074076,0,0.8359279141104294,0.0208588957055214,0.01545245398773,0.0111196319018404,0.0288343558282208,0.0273773006134969,0.0171395705521472,0.0274923312883435,0.0041794478527607,0.0116180981595092,0,0
Ruth Robinson,3.0,7.0,13342.0,905.0,23.0,66.0,24.0,706.0,824.0,678.0,,343.0,100.0,66.0,0.5185060491967804,2021.0,38.71113227205816,-9.137018633749555,59.0,1,2.0,16988.0,257.3939393939394,0,0.7853779138215211,0.0532728985165999,0.0038850953614315,0.0014127619496114,0.0415587473510713,0.0485048269366611,0.0399105250765246,0.0,0.0201907228631975,0.0058865081233812,0,0
Glenn North,1.0,4.0,16571.0,296.0,7.0,1221.0,734.0,67.0,339.0,81.0,2409.0,21.0,377.0,116.0,0.2294008231152392,2021.0,38.74806005447518,-9.16636728698221,50.0,0,0.0,22116.0,190.6551724137931,0,0.7492765418701393,0.0133839754024235,0.0552088985349972,0.0331886417073611,0.0030294809187918,0.0153282691264243,0.0036625067824199,0.1089256646771568,0.0009495387954422,0.0170464821848435,4,4
Marilee Seefeldt,1.0,1.0,13342.0,17055.0,15.0,183.0,295.0,1356.0,724.0,,374.0,1423.0,588.0,86.0,0.316175123469347,2020.0,38.7763212447021,-9.146593555505408,49.0,1,0.0,35340.0,410.9302325581396,0,0.3775325410299943,0.482597623089983,0.0051782682512733,0.0083474816072439,0.0383701188455008,0.020486700622524,0.0,0.010582908885116,0.0402659875495189,0.0166383701188455,1,1
Alisa Enriquez,1.0,1.0,4492.0,4872.0,10.0,1162.0,1017.0,1743.0,682.0,180.0,741.0,379.0,185.0,360.0,0.4279106963970616,2005.0,38.71382206506995,-9.165244470226009,51.0,1,6.0,15453.0,42.925,0,0.2906878923186436,0.3152785866821976,0.0751957548696046,0.0658124635993011,0.1127936323044069,0.0441338251472206,0.011648223645894,0.0479518540089303,0.0245259820099657,0.0119717854138355,3,3
Robin Oliver,2.0,2.0,11849.0,183.0,11.0,216.0,132.0,571.0,477.0,657.0,413.0,89.0,139.0,39.0,0.1275599577669382,2014.0,38.74724425157455,-9.15586493466634,36.0,1,3.0,14726.0,377.5897435897436,0,0.8046312644302595,0.0124269998641857,0.0146679342659242,0.0089637376069536,0.0387749558603829,0.0323916881705826,0.0446149667255194,0.0280456335732717,0.0060437321743854,0.0094390873285345,0,0
Stewart Dalal,1.0,4.0,24718.0,1266.0,8.0,441.0,506.0,1464.0,1263.0,117.0,143.0,66.0,209.0,291.0,0.8866381056650652,2019.0,38.693711084325074,-9.143747763451868,24.0,0,,30193.0,103.75601374570446,0,0.8186665783459742,0.04193024873315,0.0146060345113105,0.0167588513893948,0.0484880601463915,0.0418308879541615,0.0038750703805517,0.0047361971317855,0.0021859371377471,0.0069221342695326,0,0
Nancy Mclellan,0.0,4.0,8621.0,838.0,9.0,1171.0,600.0,108.0,33.0,55.0,1937.0,171.0,418.0,193.0,0.2196848867930523,2021.0,38.77670972772253,-9.09856071099323,50.0,1,2.0,13952.0,72.29015544041451,0,0.6179042431192661,0.0600630733944954,0.083930619266055,0.0430045871559633,0.0077408256880733,0.0023652522935779,0.0039420871559633,0.1388331422018348,0.0122563073394495,0.0299598623853211,4,4
Samuel Smith,2.0,2.0,9877.0,215.0,8.0,258.0,193.0,482.0,367.0,33.0,472.0,123.0,455.0,100.0,1.0,2016.0,38.74692092832524,-9.155984177067287,30.0,0,3.0,12475.0,124.75,0,0.7917434869739479,0.0172344689378757,0.0206813627254509,0.0154709418837675,0.0386372745490982,0.0294188376753507,0.0026452905811623,0.0378356713426853,0.0098597194388777,0.0364729458917835,0,0
Brian Alford,1.0,6.0,12161.0,1226.0,21.0,443.0,138.0,152.0,1313.0,178.0,459.0,292.0,,32.0,0.3953826320463843,2026.0,38.73426069739951,-9.12231820726504,27.0,0,1.0,16362.0,511.3125,0,0.7432465468769099,0.0749297151937416,0.0270749297151937,0.0084341767510084,0.0092898178706759,0.0802469135802469,0.0108788656643442,0.028052805280528,0.0178462290673511,0.0,0,0
Jeremy Godwin,1.0,5.0,16320.0,238.0,,381.0,214.0,154.0,688.0,416.0,472.0,421.0,337.0,64.0,0.5905449997380767,2016.0,38.76381489332026,-9.14994427227726,47.0,0,2.0,19641.0,306.890625,0,0.8309149228654346,0.0121175092917875,0.0193981976477776,0.0108955755816913,0.0078407413064507,0.0350287663560918,0.0211801843083346,0.0240313629652258,0.0214347538312713,0.0171579858459345,2,2
William Archuleta,1.0,4.0,63994.0,3718.0,9.0,210.0,574.0,884.0,871.0,1689.0,187.0,287.0,396.0,158.0,,2013.0,38.73051255403244,-9.11835689978119,38.0,0,1.0,72810.0,460.82278481012656,0,0.8789177310808954,0.0510644142288147,0.0028842192006592,0.0078835324818019,0.0121411893970608,0.0119626424941628,0.0231973629995879,0.0025683285263013,0.0039417662409009,0.0054388133498145,0,0
Virginia Hart,4.0,1.0,7290.0,9703.0,23.0,101.0,662.0,1408.0,786.0,827.0,299.0,1272.0,344.0,79.0,0.0570945850915592,2013.0,38.74129794988997,-9.176649883177989,79.0,1,0.0,22692.0,287.24050632911394,0,0.3212585933368588,0.4275956284153005,0.0044509078089194,0.0291732769257888,0.0620482989599859,0.0346377578001057,0.0364445619601621,0.0131764498501674,0.0560549973558963,0.0151595275868147,1,1
Barbara Chouinard,1.0,3.0,17133.0,,10.0,575.0,360.0,189.0,11.0,743.0,955.0,402.0,276.0,201.0,0.7419381629804009,2021.0,38.723444892139376,-9.204429621382271,65.0,1,1.0,20644.0,102.70646766169156,0,0.8299263708583607,0.0,0.0278531292385196,0.0174384809145514,0.0091552024801395,0.000532842472389,0.0359910869986436,0.0462604146483239,0.0194729703545824,0.0133695020344894,0,0
Rosa Cavicchia,1.0,5.0,22314.0,5050.0,9.0,220.0,822.0,429.0,835.0,1289.0,1188.0,278.0,309.0,129.0,0.0465640684016904,2003.0,38.77273277189889,-9.148026454819345,79.0,1,3.0,32734.0,253.75193798449607,0,0.6816765442659009,0.154273843709904,0.006720840716075,0.0251115048573348,0.0131056393963463,0.0255086454451029,0.0393780167410032,0.0362925398668051,0.0084926987230402,0.0094397262784872,0,0
